! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! AeroElasticSE FAST driver
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF19_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
3                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
3.000000                 Re          ! Reynolds number in millions
-0.174533                Ctrl        ! Control setting (must be 0 for current AirfoilInfo)
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
2.904652                 alpha0      ! 0-lift angle of attack, depends on airfoil.
17.318854                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-10.666057               alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
7.448275                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
1.580789                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.522675                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.000000                 Cd0         ! 2D drag coefficient value at 0-lift.
0.016805                 Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  0.00000000000000e+00  1.23031282832569e-01  0.00000000000000e+00
-1.77000000000000e+02  1.19113572035186e-01  1.23250066733249e-01  1.20000000000000e-01
-1.74000000000000e+02  2.38227144070372e-01  1.23856525479755e-01  2.40000000000000e-01
-1.71000000000000e+02  3.57340716105558e-01  1.24841123487418e-01  3.58812597701533e-01
-1.68000000000000e+02  4.76454288140744e-01  1.26223442085933e-01  3.96881839107310e-01
-1.65000000000000e+02  5.95567860175929e-01  1.27946113037662e-01  3.92204597768275e-01
-1.62000000000000e+02  7.14681432211116e-01  1.29976253548539e-01  3.87527356429240e-01
-1.59000000000000e+02  8.33795004246302e-01  1.32301490937842e-01  3.74369732545183e-01
-1.56000000000000e+02  9.52908576281488e-01  1.34860664844875e-01  3.46929359111617e-01
-1.53000000000000e+02  9.06301366101680e-01  1.37639758250183e-01  3.18819481792918e-01
-1.50000000000000e+02  7.80570027219841e-01  1.40490304556054e-01  2.89355682552767e-01
-1.47000000000000e+02  6.82487030138454e-01  1.43458576948335e-01  2.49872861093879e-01
-1.44000000000000e+02  5.96083911029750e-01  1.46420486390273e-01  2.09848470866411e-01
-1.41000000000000e+02  5.18779337585829e-01  1.49373716906659e-01  1.69792323776726e-01
-1.38000000000000e+02  4.55358888737988e-01  1.52166772198402e-01  1.45087384970052e-01
-1.35000000000000e+02  3.96921711703963e-01  1.54807112378170e-01  1.22628964448696e-01
-1.32000000000000e+02  3.43966133665136e-01  1.57279465934767e-01  1.02641714041190e-01
-1.29000000000000e+02  2.98525567482846e-01  1.59309501552522e-01  8.80472806390867e-02
-1.26000000000000e+02  2.56159861429831e-01  1.61066911309369e-01  7.52504529054513e-02
-1.23000000000000e+02  2.17851426604822e-01  1.62436593784598e-01  6.47006322574003e-02
-1.20000000000000e+02  1.84161451297475e-01  1.63167868976086e-01  5.60406014351068e-02
-1.17000000000000e+02  1.52789138471809e-01  1.63516811827838e-01  4.85144445082678e-02
-1.14000000000000e+02  1.24901752091513e-01  1.63229127472118e-01  4.28780774071862e-02
-1.11000000000000e+02  1.00302653222036e-01  1.62204899358503e-01  3.78015296254814e-02
-1.08000000000000e+02  7.76706254359372e-02  1.60713144636774e-01  3.32486837877099e-02
-1.05000000000000e+02  5.84397000402968e-02  1.58345157336418e-01  3.00773275606588e-02
-1.02000000000000e+02  4.18266667152387e-02  1.55243150300413e-01  2.69923395708733e-02
-9.90000000000000e+01  2.70525555689060e-02  1.51621568371239e-01  2.40257080543777e-02
-9.60000000000000e+01  1.59315525257238e-02  1.46938018006206e-01  2.17276306707900e-02
-9.30000000000000e+01  7.04347920399902e-03  1.41610143066539e-01  1.94295532872022e-02
-9.00000000000000e+01 -2.75460167814102e-17  1.35750000000000e-01  1.71314759036145e-02
-8.70000000000000e+01 -7.04347920399905e-03  1.41610143066539e-01  1.78841913065674e-02
-8.40000000000000e+01 -1.59315525257239e-02  1.46938018006206e-01  1.86369067095204e-02
-8.10000000000000e+01 -2.70525555689061e-02  1.51621568371239e-01  1.93896221124733e-02
-7.80000000000000e+01 -4.18266667152388e-02  1.55243150300413e-01  2.03036874157353e-02
-7.50000000000000e+01 -5.84397000402969e-02  1.58345157336418e-01  2.12463170554156e-02
-7.20000000000000e+01 -7.76706254359373e-02  1.60713144636774e-01  2.22097909405903e-02
-6.90000000000000e+01 -1.00302653222036e-01  1.62204899358503e-01  2.36553957942138e-02
-6.60000000000000e+01 -1.24901752091513e-01  1.63229127472118e-01  2.52837692502557e-02
-6.30000000000000e+01 -1.52789138471809e-01  1.63516811827838e-01  2.71075160399174e-02
-6.00000000000000e+01 -1.84161451297475e-01  1.63167868976086e-01  2.93438016162239e-02
-5.70000000000000e+01 -2.17851426604823e-01  1.62436593784598e-01  3.18276104645173e-02
-5.40000000000000e+01 -2.56159861429831e-01  1.61066911309369e-01  3.47239580994556e-02
-5.10000000000000e+01 -2.98525567482846e-01  1.59309501552522e-01  3.77003439037370e-02
-4.80000000000000e+01 -3.43966133665136e-01  1.57279465934767e-01  4.07407602434928e-02
-4.50000000000000e+01 -3.96921711703963e-01  1.54807112378170e-01  4.39732681896719e-02
-4.20000000000000e+01 -4.55358888737988e-01  1.52166772198402e-01  4.67946125290183e-02
-3.90000000000000e+01 -5.18779337585829e-01  1.49373716906659e-01  4.92421717712438e-02
-3.60000000000000e+01 -5.96083911029750e-01  1.46420486390273e-01  4.91355328498107e-02
-3.30000000000000e+01 -6.82487030138454e-01  1.43458576948335e-01  4.82254543150086e-02
-3.00000000000000e+01 -7.80570027219842e-01  1.40490304556054e-01  4.63271863172967e-02
-2.93939393939394e+01 -8.02988835781508e-01  1.39901741610251e-01  4.42218525566284e-02
-2.87878787878788e+01 -8.29143906748640e-01  1.39329087595044e-01  3.96460451386858e-02
-2.81818181818182e+01 -8.55298977715773e-01  1.38756433579837e-01  3.50702377207432e-02
-2.75757575757576e+01 -8.81454048682905e-01  1.38183779564630e-01  3.04944303028006e-02
-2.69696969696970e+01 -9.07609119650037e-01  1.37611125549423e-01  2.59186228848580e-02
-2.63636363636364e+01 -9.33764190617169e-01  1.37038471534216e-01  2.13428154669154e-02
-2.57575757575758e+01 -9.59919261584302e-01  1.36465817519009e-01  1.67670080489728e-02
-2.51515151515151e+01 -9.86074332551434e-01  1.35893163503802e-01  1.21912006310302e-02
-2.45454545454545e+01 -1.03261904530447e+00  1.35435714285714e-01  7.61539321308761e-03
-2.39393939393939e+01 -1.08596030531948e+00  1.35016666666667e-01  3.03958579514501e-03
-2.33333333333333e+01 -1.13930156533449e+00  1.34597619047619e-01 -1.53622162279761e-03
-2.27272727272727e+01 -1.19264282534950e+00  1.34178571428571e-01 -6.11202904074018e-03
-2.21212121212121e+01 -1.24598408536451e+00  1.33759523809524e-01 -1.06878364586828e-02
-2.15151515151515e+01 -1.29932534537951e+00  1.33340476190476e-01 -1.52636438766254e-02
-2.09090909090909e+01 -1.35266660539452e+00  1.32921428571429e-01 -1.98394512945680e-02
-2.03030303030303e+01 -1.40600786540953e+00  1.32502380952381e-01 -2.25204904063193e-03
-1.96969696969697e+01 -1.45450269098596e+00  1.31517575757576e-01  5.55666666666667e-02
-1.90909090909091e+01 -1.45394607178494e+00  1.24440909090909e-01  5.29272727272727e-02
-1.84848484848485e+01 -1.45404951332686e+00  1.17313636363636e-01  5.06515151515151e-02
-1.78787878787879e+01 -1.45526480476099e+00  1.10083636363636e-01  4.87090909090909e-02
-1.72727272727273e+01 -1.45669798032386e+00  1.02927272727273e-01  4.71454545454546e-02
-1.66666666666667e+01 -1.45900269240168e+00  9.57666666666667e-02  4.60000000000000e-02
-1.60606060606061e+01 -1.46082357354656e+00  8.87433333333333e-02  4.51484848484848e-02
-1.54545454545455e+01 -1.46347754106603e+00  8.17390909090909e-02  4.46636363636364e-02
-1.48484848484848e+01 -1.46526317624891e+00  7.49581818181818e-02  4.44000000000000e-02
-1.42424242424242e+01 -1.46645924261286e+00  6.83596969696969e-02  4.43030303030303e-02
-1.36363636363636e+01 -1.46951693660616e+00  6.17336363636363e-02  4.45454545454545e-02
-1.30303030303030e+01 -1.47203632863434e+00  5.52896969696970e-02  4.49757575757576e-02
-1.24242424242424e+01 -1.47407188972960e+00  4.90645454545455e-02  4.57212121212121e-02
-1.18181818181818e+01 -1.48200634319253e+00  4.25054545454545e-02  4.67272727272727e-02
-1.12121212121212e+01 -1.49000808440110e+00  3.61718181818182e-02  4.79212121212121e-02
-1.06060606060606e+01 -1.50997743179828e+00  2.94739393939394e-02  5.00757575757576e-02
-1.00000000000000e+01 -1.52696689331718e+00  2.31400000000000e-02  5.22000000000000e-02
-9.39393939393939e+00 -1.54075538065068e+00  1.58187878787879e-02  5.18030303030303e-02
-8.78787878787879e+00 -1.49581127857659e+00  1.20342424242424e-02  4.89303030303030e-02
-8.18181818181818e+00 -1.43377608911023e+00  1.05290909090909e-02  4.82909090909091e-02
-7.57575757575758e+00 -1.36478462841617e+00  9.47424242424243e-03  4.73212121212121e-02
-6.96969696969697e+00 -1.29386745652549e+00  8.39818181818182e-03  4.61272727272727e-02
-6.36363636363636e+00 -1.22003448232379e+00  7.49454545454545e-03  4.46727272727273e-02
-5.75757575757576e+00 -1.14234047319377e+00  7.13484848484848e-03  4.31212121212121e-02
-5.15151515151515e+00 -1.06381017351081e+00  6.87878787878788e-03  4.15242424242424e-02
-4.54545454545454e+00 -9.84904984959293e-01  6.67090909090909e-03  3.99272727272727e-02
-3.93939393939394e+00 -9.05676174393035e-01  6.45787878787879e-03  3.82303030303030e-02
-3.33333333333333e+00 -8.26110925098584e-01  6.30333333333333e-03  3.64333333333333e-02
-2.72727272727273e+00 -7.46324587497034e-01  6.20272727272727e-03  3.46363636363636e-02
-2.12121212121212e+00 -6.66448532901298e-01  6.04969696969697e-03  3.28393939393939e-02
-1.51515151515152e+00 -5.86370615068647e-01  5.94424242424242e-03  3.09484848484849e-02
-9.09090909090912e-01 -5.06148509209627e-01  5.89181818181818e-03  2.91090909090909e-02
-3.03030303030302e-01 -4.25836686356420e-01  5.81000000000000e-03  2.71696969696970e-02
 3.03030303030302e-01 -3.45457575757576e-01  5.76363636363636e-03  2.52303030303030e-02
 9.09090909090912e-01 -2.64972727272727e-01  5.75000000000000e-03  2.32909090909091e-02
 1.51515151515152e+00 -1.84593616673883e-01  5.73000000000000e-03  2.13515151515151e-02
 2.12121212121212e+00 -1.04057501335214e-01  5.73969696969697e-03  1.94121212121212e-02
 2.72727272727273e+00 -2.35277943532727e-02  5.76000000000000e-03  1.73727272727273e-02
 3.33333333333333e+00  5.68609287806629e-02  5.81666666666667e-03  1.54333333333333e-02
 3.93939393939394e+00  1.37345777265511e-01  5.83515151515151e-03  1.33939393939394e-02
 4.54545454545455e+00  2.17724887864356e-01  5.94000000000000e-03  1.14545454545454e-02
